Time_Frame,Grass,Prey,Hunter
14526,36,0,0
14527,36,0,0
14528,36,0,0
14529,36,0,0
14530,36,0,0
14531,36,0,0
14532,36,0,0
14533,36,0,0
14534,36,0,0
14535,36,0,0
14536,36,0,0
14537,36,0,0
14538,36,0,0
14539,36,0,0
14540,36,0,0
14541,36,0,0
14542,36,0,0
14543,36,0,0
14544,36,0,0
14545,36,0,0
14546,36,0,0
14547,36,0,0
14548,36,0,0
14549,36,0,0
14550,36,0,0
14551,36,0,0
14552,36,0,0
14553,36,0,0
14554,36,0,0
14555,36,0,0
14556,36,0,0
14557,36,0,0
14558,36,0,0
14559,36,0,0
14560,36,0,0
14561,36,0,0
14562,36,0,0
14563,36,0,0
14564,36,0,0
14565,36,0,0
14566,36,0,0
14567,36,0,0
14568,36,0,0
14569,36,0,0
14570,36,0,0
14571,36,0,0
14572,36,0,0
14573,36,0,0
14574,36,0,0
14575,36,0,0
14576,36,0,0
14577,36,0,0
14578,36,0,0
14579,36,0,0
14580,36,0,0
14581,36,0,0
14582,36,0,0
14583,36,0,0
14584,36,0,0
14585,36,0,0
14586,36,0,0
14587,36,0,0
14588,36,0,0
14589,36,0,0
14590,36,0,0
14591,36,0,0
14592,36,0,0
14593,36,0,0
14594,36,0,0
14595,36,0,0
14596,36,0,0
14597,36,0,0
14598,36,0,0
14599,36,0,0
14600,36,0,0
14601,36,0,0
14602,36,0,0
14603,36,0,0
14604,36,0,0
14605,36,0,0
14606,36,0,0
14607,36,0,0
14608,36,0,0
14609,36,0,0
14610,36,0,0
14611,36,0,0
14612,36,0,0
14613,36,0,0
14614,36,0,0
14615,36,0,0
14616,36,0,0
14617,36,0,0
14618,36,0,0
14619,36,0,0
14620,36,0,0
14621,36,0,0
14622,36,0,0
14623,36,0,0
14624,36,0,0
14625,36,0,0
14626,36,0,0
14627,36,0,0
14628,36,0,0
14629,36,0,0
14630,36,0,0
14631,36,0,0
14632,36,0,0
14633,36,0,0
14634,36,0,0
14635,36,0,0
14636,36,0,0
14637,36,0,0
14638,36,0,0
14639,36,0,0
14640,36,0,0
14641,36,0,0
14642,36,0,0
14643,36,0,0
14644,36,0,0
14645,36,0,0
14646,36,0,0
14647,36,0,0
14648,36,0,0
14649,36,0,0
14650,36,0,0
14651,36,0,0
14652,36,0,0
14653,36,0,0
14654,36,0,0
14655,36,0,0
14656,36,0,0
14657,36,0,0
14658,36,0,0
14659,36,0,0
14660,36,0,0
14661,36,0,0
14662,36,0,0
14663,36,0,0
14664,36,0,0
14665,36,0,0
14666,36,0,0
14667,36,0,0
14668,36,0,0
14669,36,0,0
14670,36,0,0
14671,36,0,0
14672,36,0,0
14673,36,0,0
14674,36,0,0
14675,36,0,0
14676,36,0,0
14677,36,0,0
14678,36,0,0
14679,36,0,0
14680,36,0,0
14681,36,0,0
14682,36,0,0
14683,36,0,0
14684,36,0,0
14685,36,0,0
14686,36,0,0
14687,36,0,0
14688,36,0,0
14689,36,0,0
14690,36,0,0
14691,36,0,0
14692,36,0,0
14693,36,0,0
14694,36,0,0
14695,36,0,0
14696,36,0,0
14697,36,0,0
14698,36,0,0
14699,36,0,0
14700,36,0,0
14701,36,0,0
14702,36,0,0
14703,36,0,0
14704,36,0,0
14705,36,0,0
14706,36,0,0
14707,36,0,0
14708,36,0,0
14709,36,0,0
14710,36,0,0
14711,36,0,0
14712,36,0,0
14713,36,0,0
14714,36,0,0
14715,36,0,0
14716,36,0,0
14717,36,0,0
14718,36,0,0
14719,36,0,0
14720,36,0,0
14721,36,0,0
14722,36,0,0
14723,36,0,0
14724,36,0,0
14725,36,0,0
14726,36,0,0
14727,36,0,0
14728,36,0,0
14729,36,0,0
14730,36,0,0
14731,36,0,0
14732,36,0,0
14733,36,0,0
14734,36,0,0
14735,36,0,0
14736,36,0,0
14737,36,0,0
14738,36,0,0
14739,36,0,0
14740,36,0,0
14741,36,0,0
14742,36,0,0
14743,36,0,0
14744,36,0,0
14745,36,0,0
14746,36,0,0
14747,36,0,0
14748,36,0,0
14749,36,0,0
14750,36,0,0
14751,36,0,0
14752,36,0,0
14753,36,0,0
14754,36,0,0
14755,36,0,0
14756,36,0,0
14757,36,0,0
14758,36,0,0
14759,36,0,0
14760,36,0,0
14761,36,0,0
14762,36,0,0
14763,36,0,0
14764,36,0,0
14765,36,0,0
14766,36,0,0
14767,36,0,0
14768,36,0,0
14769,36,0,0
14770,36,0,0
14771,36,0,0
14772,36,0,0
14773,36,0,0
14774,36,0,0
14775,36,0,0
14776,36,0,0
14777,36,0,0
14778,36,0,0
14779,36,0,0
14780,36,0,0
14781,36,0,0
14782,36,0,0
14783,36,0,0
14784,36,0,0
14785,36,0,0
14786,36,0,0
14787,36,0,0
14788,36,0,0
14789,36,0,0
14790,36,0,0
14791,36,0,0
14792,36,0,0
14793,36,0,0
14794,36,0,0
14795,36,0,0
14796,36,0,0
14797,36,0,0
14798,36,0,0
14799,36,0,0
14800,36,0,0
14801,36,0,0
14802,36,0,0
14803,36,0,0
14804,36,0,0
14805,36,0,0
14806,36,0,0
14807,36,0,0
14808,36,0,0
14809,36,0,0
14810,36,0,0
14811,36,0,0
14812,36,0,0
14813,36,0,0
14814,36,0,0
14815,36,0,0
14816,36,0,0
14817,36,0,0
14818,36,0,0
14819,36,0,0
14820,36,0,0
14821,36,0,0
14822,36,0,0
14823,36,0,0
14824,36,0,0
14825,36,0,0
14826,36,0,0
14827,36,0,0
14828,36,0,0
14829,36,0,0
14830,36,0,0
14831,36,0,0
14832,36,0,0
14833,36,0,0
14834,36,0,0
14835,36,0,0
14836,36,0,0
14837,36,0,0
14838,36,0,0
14839,36,0,0
14840,36,0,0
14841,36,0,0
14842,36,0,0
14843,36,0,0
14844,36,0,0
14845,36,0,0
14846,36,0,0
14847,36,0,0
14848,36,0,0
14849,36,0,0
14850,36,0,0
14851,36,0,0
14852,36,0,0
14853,36,0,0
14854,36,0,0
14855,36,0,0
14856,36,0,0
14857,36,0,0
14858,36,0,0
14859,36,0,0
14860,36,0,0
14861,36,0,0
14862,36,0,0
14863,36,0,0
14864,36,0,0
14865,36,0,0
14866,36,0,0
14867,36,0,0
14868,36,0,0
14869,36,0,0
14870,36,0,0
14871,36,0,0
14872,36,0,0
14873,36,0,0
14874,36,0,0
14875,36,0,0
14876,36,0,0
14877,36,0,0
14878,36,0,0
14879,36,0,0
14880,36,0,0
14881,36,0,0
14882,36,0,0
14883,36,0,0
14884,36,0,0
14885,36,0,0
14886,36,0,0
14887,36,0,0
14888,36,0,0
14889,36,0,0
14890,36,0,0
14891,36,0,0
14892,36,0,0
14893,36,0,0
14894,36,0,0
14895,36,0,0
14896,36,0,0
14897,36,0,0
14898,36,0,0
14899,36,0,0
14900,36,0,0
14901,36,0,0
14902,36,0,0
14903,36,0,0
14904,36,0,0
14905,36,0,0
14906,36,0,0
14907,36,0,0
14908,36,0,0
14909,36,0,0
14910,36,0,0
14911,36,0,0
14912,36,0,0
14913,36,0,0
14914,36,0,0
14915,36,0,0
14916,36,0,0
14917,36,0,0
14918,36,0,0
14919,36,0,0
14920,36,0,0
14921,36,0,0
14922,36,0,0
14923,36,0,0
14924,36,0,0
14925,36,0,0
14926,36,0,0
14927,36,0,0
14928,36,0,0
14929,36,0,0
14930,36,0,0
14931,36,0,0
14932,36,0,0
14933,36,0,0
14934,36,0,0
14935,36,0,0
14936,36,0,0
14937,36,0,0
14938,36,0,0
14939,36,0,0
14940,36,0,0
14941,36,0,0
14942,36,0,0
14943,36,0,0
14944,36,0,0
14945,36,0,0
14946,36,0,0
14947,36,0,0
14948,36,0,0
14949,36,0,0
14950,36,0,0
14951,36,0,0
14952,36,0,0
14953,36,0,0
14954,36,0,0
14955,36,0,0
14956,36,0,0
14957,36,0,0
14958,36,0,0
14959,36,0,0
14960,36,0,0
14961,36,0,0
14962,36,0,0
14963,36,0,0
14964,36,0,0
14965,36,0,0
14966,36,0,0
14967,36,0,0
14968,36,0,0
14969,36,0,0
14970,36,0,0
14971,36,0,0
14972,36,0,0
14973,36,0,0
14974,36,0,0
14975,36,0,0
14976,36,0,0
14977,36,0,0
14978,36,0,0
14979,36,0,0
14980,36,0,0
14981,36,0,0
14982,36,0,0
14983,36,0,0
14984,36,0,0
14985,36,0,0
14986,36,0,0
14987,36,0,0
14988,36,0,0
14989,36,0,0
14990,36,0,0
14991,36,0,0
14992,36,0,0
14993,36,0,0
14994,36,0,0
14995,36,0,0
14996,36,0,0
14997,36,0,0
14998,36,0,0
14999,36,0,0
15000,36,0,0
15001,36,0,0
15002,36,0,0
15003,36,0,0
15004,36,0,0
15005,36,0,0
15006,36,0,0
15007,36,0,0
15008,36,0,0
15009,36,0,0
15010,36,0,0
15011,36,0,0
15012,36,0,0
15013,36,0,0
15014,36,0,0
15015,36,0,0
15016,36,0,0
15017,36,0,0
15018,36,0,0
15019,36,0,0
15020,36,0,0
15021,36,0,0
15022,36,0,0
15023,36,0,0
15024,36,0,0
15025,36,0,0
15026,36,0,0
15027,36,0,0
15028,36,0,0
15029,36,0,0
15030,36,0,0
15031,36,0,0
15032,36,0,0
15033,36,0,0
15034,36,0,0
15035,36,0,0
15036,36,0,0
15037,36,0,0
15038,36,0,0
15039,36,0,0
15040,36,0,0
15041,36,0,0
15042,36,0,0
15043,36,0,0
15044,36,0,0
15045,36,0,0
15046,36,0,0
15047,36,0,0
15048,36,0,0
15049,36,0,0
15050,36,0,0
15051,36,0,0
15052,36,0,0
15053,36,0,0
15054,36,0,0
15055,36,0,0
15056,36,0,0
15057,36,0,0
15058,36,0,0
15059,36,0,0
15060,36,0,0
15061,36,0,0
15062,36,0,0
15063,36,0,0
15064,36,0,0
15065,36,0,0
15066,36,0,0
15067,36,0,0
15068,36,0,0
15069,36,0,0
15070,36,0,0
15071,36,0,0
15072,36,0,0
15073,36,0,0
15074,36,0,0
15075,36,0,0
15076,36,0,0
15077,36,0,0
15078,36,0,0
15079,36,0,0
15080,36,0,0
15081,36,0,0
15082,36,0,0
15083,36,0,0
15084,36,0,0
15085,36,0,0
15086,36,0,0
15087,36,0,0
15088,36,0,0
15089,36,0,0
15090,36,0,0
15091,36,0,0
15092,36,0,0
15093,36,0,0
15094,36,0,0
15095,36,0,0
15096,36,0,0
15097,36,0,0
15098,36,0,0
15099,36,0,0
15100,36,0,0
15101,36,0,0
15102,36,0,0
15103,36,0,0
15104,36,0,0
15105,36,0,0
15106,36,0,0
15107,36,0,0
15108,36,0,0
15109,36,0,0
15110,36,0,0
15111,36,0,0
15112,36,0,0
15113,36,0,0
15114,36,0,0
15115,36,0,0
15116,36,0,0
15117,36,0,0
15118,36,0,0
15119,36,0,0
15120,36,0,0
15121,36,0,0
15122,36,0,0
15123,36,0,0
15124,36,0,0
15125,36,0,0
15126,36,0,0
15127,36,0,0
15128,36,0,0
15129,36,0,0
15130,36,0,0
15131,36,0,0
15132,36,0,0
15133,36,0,0
15134,36,0,0
15135,36,0,0
15136,36,0,0
15137,36,0,0
15138,36,0,0
15139,36,0,0
15140,36,0,0
15141,36,0,0
15142,36,0,0
15143,36,0,0
15144,36,0,0
15145,36,0,0
15146,36,0,0
15147,36,0,0
15148,36,0,0
15149,36,0,0
15150,36,0,0
15151,36,0,0
15152,36,0,0
15153,36,0,0
15154,36,0,0
15155,36,0,0
15156,36,0,0
15157,36,0,0
15158,36,0,0
15159,36,0,0
15160,36,0,0
15161,36,0,0
15162,36,0,0
15163,36,0,0
15164,36,0,0
15165,36,0,0
15166,36,0,0
15167,36,0,0
15168,36,0,0
15169,36,0,0
15170,36,0,0
15171,36,0,0
15172,36,0,0
15173,36,0,0
15174,36,0,0
15175,36,0,0
15176,36,0,0
15177,36,0,0
15178,36,0,0
15179,36,0,0
15180,36,0,0
15181,36,0,0
15182,36,0,0
15183,36,0,0
15184,36,0,0
15185,36,0,0
15186,36,0,0
15187,36,0,0
15188,36,0,0
15189,36,0,0
15190,36,0,0
15191,36,0,0
15192,36,0,0
15193,36,0,0
15194,36,0,0
15195,36,0,0
15196,36,0,0
15197,36,0,0
15198,36,0,0
15199,36,0,0
15200,36,0,0
15201,36,0,0
15202,36,0,0
15203,36,0,0
15204,36,0,0
15205,36,0,0
15206,36,0,0
15207,36,0,0
15208,36,0,0
15209,36,0,0
15210,36,0,0
15211,36,0,0
15212,36,0,0
15213,36,0,0
15214,36,0,0
15215,36,0,0
15216,36,0,0
15217,36,0,0
15218,36,0,0
15219,36,0,0
15220,36,0,0
15221,36,0,0
15222,36,0,0
15223,36,0,0
15224,36,0,0
15225,36,0,0
15226,36,0,0
15227,36,0,0
15228,36,0,0
15229,36,0,0
15230,36,0,0
15231,36,0,0
15232,36,0,0
15233,36,0,0
15234,36,0,0
15235,36,0,0
15236,36,0,0
15237,36,0,0
15238,36,0,0
15239,36,0,0
15240,36,0,0
15241,36,0,0
15242,36,0,0
15243,36,0,0
15244,36,0,0
15245,36,0,0
15246,36,0,0
15247,36,0,0
15248,36,0,0
15249,36,0,0
15250,36,0,0
15251,36,0,0
15252,36,0,0
15253,36,0,0
15254,36,0,0
15255,36,0,0
15256,36,0,0
15257,36,0,0
15258,36,0,0
15259,36,0,0
15260,36,0,0
15261,36,0,0
15262,36,0,0
15263,36,0,0
15264,36,0,0
15265,36,0,0
15266,36,0,0
15267,36,0,0
15268,36,0,0
15269,36,0,0
15270,36,0,0
15271,36,0,0
15272,36,0,0
15273,36,0,0
15274,36,0,0
15275,36,0,0
15276,36,0,0
15277,36,0,0
15278,36,0,0
15279,36,0,0
15280,36,0,0
15281,36,0,0
15282,36,0,0
15283,36,0,0
15284,36,0,0
15285,36,0,0
15286,36,0,0
15287,36,0,0
15288,36,0,0
15289,36,0,0
15290,36,0,0
15291,36,0,0
15292,36,0,0
15293,36,0,0
15294,36,0,0
15295,36,0,0
15296,36,0,0
15297,36,0,0
15298,36,0,0
15299,36,0,0
15300,36,0,0
15301,36,0,0
15302,36,0,0
15303,36,0,0
15304,36,0,0
15305,36,0,0
15306,36,0,0
15307,36,0,0
15308,36,0,0
15309,36,0,0
15310,36,0,0
15311,36,0,0
15312,36,0,0
15313,36,0,0
15314,36,0,0
15315,36,0,0
15316,36,0,0
15317,36,0,0
15318,36,0,0
15319,36,0,0
15320,36,0,0
15321,36,0,0
15322,36,0,0
15323,36,0,0
15324,36,0,0
15325,36,0,0
15326,36,0,0
15327,36,0,0
15328,36,0,0
15329,36,0,0
15330,36,0,0
15331,36,0,0
15332,36,0,0
15333,36,0,0
15334,36,0,0
15335,36,0,0
15336,36,0,0
15337,36,0,0
15338,36,0,0
15339,36,0,0
15340,36,0,0
15341,36,0,0
15342,36,0,0
15343,36,0,0
15344,36,0,0
15345,36,0,0
15346,36,0,0
15347,36,0,0
15348,36,0,0
15349,36,0,0
15350,36,0,0
15351,36,0,0
15352,36,0,0
15353,36,0,0
15354,36,0,0
15355,36,0,0
15356,36,0,0
15357,36,0,0
15358,36,0,0
15359,36,0,0
15360,36,0,0
15361,36,0,0
15362,36,0,0
15363,36,0,0
15364,36,0,0
15365,36,0,0
15366,36,0,0
15367,36,0,0
15368,36,0,0
15369,36,0,0
15370,36,0,0
15371,36,0,0
15372,36,0,0
15373,36,0,0
15374,36,0,0
15375,36,0,0
15376,36,0,0
15377,36,0,0
15378,36,0,0
15379,36,0,0
15380,36,0,0
15381,36,0,0
15382,36,0,0
15383,36,0,0
15384,36,0,0
15385,36,0,0
15386,36,0,0
15387,36,0,0
15388,36,0,0
15389,36,0,0
15390,36,0,0
15391,36,0,0
15392,36,0,0
15393,36,0,0
15394,36,0,0
15395,36,0,0
15396,36,0,0
15397,36,0,0
15398,36,0,0
15399,36,0,0
15400,36,0,0
15401,36,0,0
15402,36,0,0
15403,36,0,0
15404,36,0,0
15405,36,0,0
15406,36,0,0
15407,36,0,0
15408,36,0,0
15409,36,0,0
15410,36,0,0
15411,36,0,0
15412,36,0,0
15413,36,0,0
15414,36,0,0
15415,36,0,0
15416,36,0,0
15417,36,0,0
15418,36,0,0
15419,36,0,0
15420,36,0,0
15421,36,0,0
15422,36,0,0
15423,36,0,0
15424,36,0,0
15425,36,0,0
15426,36,0,0
15427,36,0,0
15428,36,0,0
15429,36,0,0
15430,36,0,0
15431,36,0,0
15432,36,0,0
15433,36,0,0
15434,36,0,0
15435,36,0,0
15436,36,0,0
15437,36,0,0
15438,36,0,0
15439,36,0,0
15440,36,0,0
15441,36,0,0
15442,36,0,0
15443,36,0,0
15444,36,0,0
15445,36,0,0
15446,36,0,0
15447,36,0,0
15448,36,0,0
15449,36,0,0
15450,36,0,0
15451,36,0,0
15452,36,0,0
15453,36,0,0
15454,36,0,0
15455,36,0,0
15456,36,0,0
15457,36,0,0
15458,36,0,0
15459,36,0,0
15460,36,0,0
15461,36,0,0
15462,36,0,0
15463,36,0,0
15464,36,0,0
15465,36,0,0
15466,36,0,0
15467,36,0,0
15468,36,0,0
15469,36,0,0
15470,36,0,0
15471,36,0,0
15472,36,0,0
15473,36,0,0
15474,36,0,0
15475,36,0,0
15476,36,0,0
15477,36,0,0
15478,36,0,0
15479,36,0,0
15480,36,0,0
15481,36,0,0
15482,36,0,0
15483,36,0,0
15484,36,0,0
15485,36,0,0
15486,36,0,0
15487,36,0,0
15488,36,0,0
15489,36,0,0
15490,36,0,0
15491,36,0,0
15492,36,0,0
15493,36,0,0
15494,36,0,0
15495,36,0,0
15496,36,0,0
15497,36,0,0
15498,36,0,0
15499,36,0,0
15500,36,0,0
15501,36,0,0
15502,36,0,0
15503,36,0,0
15504,36,0,0
15505,36,0,0
15506,36,0,0
15507,36,0,0
15508,36,0,0
15509,36,0,0
15510,36,0,0
15511,36,0,0
15512,36,0,0
15513,36,0,0
15514,36,0,0
15515,36,0,0
15516,36,0,0
15517,36,0,0
15518,36,0,0
15519,36,0,0
15520,36,0,0
15521,36,0,0
15522,36,0,0
15523,36,0,0
15524,36,0,0
15525,36,0,0
15526,36,0,0
15527,36,0,0
15528,36,0,0
15529,36,0,0
15530,36,0,0
15531,36,0,0
15532,36,0,0
15533,36,0,0
15534,36,0,0
15535,36,0,0
15536,36,0,0
15537,36,0,0
15538,36,0,0
15539,36,0,0
15540,36,0,0
15541,36,0,0
15542,36,0,0
15543,36,0,0
15544,36,0,0
15545,36,0,0
15546,36,0,0
15547,36,0,0
15548,36,0,0
15549,36,0,0
15550,36,0,0
15551,36,0,0
15552,36,0,0
15553,36,0,0
15554,36,0,0
15555,36,0,0
15556,36,0,0
15557,36,0,0
15558,36,0,0
15559,36,0,0
15560,36,0,0
15561,36,0,0
15562,36,0,0
15563,36,0,0
15564,36,0,0
15565,36,0,0
15566,36,0,0
15567,36,0,0
15568,36,0,0
15569,36,0,0
15570,36,0,0
15571,36,0,0
15572,36,0,0
15573,36,0,0
15574,36,0,0
15575,36,0,0
15576,36,0,0
15577,36,0,0
15578,36,0,0
15579,36,0,0
15580,36,0,0
15581,36,0,0
15582,36,0,0
15583,36,0,0
15584,36,0,0
15585,36,0,0
15586,36,0,0
15587,36,0,0
15588,36,0,0
15589,36,0,0
15590,36,0,0
15591,36,0,0
15592,36,0,0
15593,36,0,0
15594,36,0,0
15595,36,0,0
15596,36,0,0
15597,36,0,0
15598,36,0,0
15599,36,0,0
15600,36,0,0
15601,36,0,0
15602,36,0,0
15603,36,0,0
15604,36,0,0
15605,36,0,0
15606,36,0,0
15607,36,0,0
15608,36,0,0
15609,36,0,0
15610,36,0,0
15611,36,0,0
15612,36,0,0
15613,36,0,0
15614,36,0,0
15615,36,0,0
15616,36,0,0
15617,36,0,0
15618,36,0,0
15619,36,0,0
15620,36,0,0
15621,36,0,0
15622,36,0,0
15623,36,0,0
15624,36,0,0
15625,36,0,0
15626,36,0,0
15627,36,0,0
15628,36,0,0
15629,36,0,0
15630,36,0,0
15631,36,0,0
15632,36,0,0
15633,36,0,0
15634,36,0,0
15635,36,0,0
15636,36,0,0
15637,36,0,0
15638,36,0,0
15639,36,0,0
15640,36,0,0
15641,36,0,0
15642,36,0,0
15643,36,0,0
15644,36,0,0
15645,36,0,0
15646,36,0,0
15647,36,0,0
15648,36,0,0
15649,36,0,0
15650,36,0,0
15651,36,0,0
15652,36,0,0
15653,36,0,0
15654,36,0,0
15655,36,0,0
15656,36,0,0
15657,36,0,0
15658,36,0,0
15659,36,0,0
15660,36,0,0
15661,36,0,0
15662,36,0,0
15663,36,0,0
15664,36,0,0
15665,36,0,0
15666,36,0,0
15667,36,0,0
15668,36,0,0
15669,36,0,0
15670,36,0,0
15671,36,0,0
15672,36,0,0
15673,36,0,0
15674,36,0,0
15675,36,0,0
15676,36,0,0
15677,36,0,0
15678,36,0,0
15679,36,0,0
15680,36,0,0
15681,36,0,0
15682,36,0,0
15683,36,0,0
15684,36,0,0
15685,36,0,0
15686,36,0,0
15687,36,0,0
15688,36,0,0
15689,36,0,0
15690,36,0,0
15691,36,0,0
15692,36,0,0
15693,36,0,0
15694,36,0,0
15695,36,0,0
15696,36,0,0
15697,36,0,0
15698,36,0,0
15699,36,0,0
15700,36,0,0
15701,36,0,0
15702,36,0,0
15703,36,0,0
15704,36,0,0
15705,36,0,0
15706,36,0,0
15707,36,0,0
15708,36,0,0
15709,36,0,0
15710,36,0,0
15711,36,0,0
15712,36,0,0
15713,36,0,0
15714,36,0,0
15715,36,0,0
15716,36,0,0
15717,36,0,0
15718,36,0,0
15719,36,0,0
15720,36,0,0
15721,36,0,0
15722,36,0,0
15723,36,0,0
15724,36,0,0
15725,36,0,0
15726,36,0,0
15727,36,0,0
15728,36,0,0
15729,36,0,0
15730,36,0,0
15731,36,0,0
15732,36,0,0
15733,36,0,0
15734,36,0,0
15735,36,0,0
15736,36,0,0
15737,36,0,0
15738,36,0,0
15739,36,0,0
15740,36,0,0
15741,36,0,0
15742,36,0,0
15743,36,0,0
15744,36,0,0
15745,36,0,0
15746,36,0,0
15747,36,0,0
15748,36,0,0
15749,36,0,0
15750,36,0,0
15751,36,0,0
15752,36,0,0
15753,36,0,0
15754,36,0,0
15755,36,0,0
15756,36,0,0
15757,36,0,0
15758,36,0,0
15759,36,0,0
15760,36,0,0
15761,36,0,0
15762,36,0,0
15763,36,0,0
15764,36,0,0
15765,36,0,0
15766,36,0,0
15767,36,0,0
15768,36,0,0
15769,36,0,0
15770,36,0,0
15771,36,0,0
15772,36,0,0
15773,36,0,0
15774,36,0,0
15775,36,0,0
15776,36,0,0
15777,36,0,0
15778,36,0,0
15779,36,0,0
15780,36,0,0
15781,36,0,0
15782,36,0,0
15783,36,0,0
15784,36,0,0
15785,36,0,0
15786,36,0,0
15787,36,0,0
15788,36,0,0
15789,36,0,0
15790,36,0,0
15791,36,0,0
15792,36,0,0
15793,36,0,0
15794,36,0,0
15795,36,0,0
15796,36,0,0
15797,36,0,0
15798,36,0,0
15799,36,0,0
15800,36,0,0
15801,36,0,0
15802,36,0,0
15803,36,0,0
15804,36,0,0
15805,36,0,0
15806,36,0,0
15807,36,0,0
15808,36,0,0
15809,36,0,0
15810,36,0,0
15811,36,0,0
15812,36,0,0
15813,36,0,0
15814,36,0,0
15815,36,0,0
15816,36,0,0
15817,36,0,0
15818,36,0,0
15819,36,0,0
15820,36,0,0
15821,36,0,0
15822,36,0,0
15823,36,0,0
15824,36,0,0
15825,36,0,0
15826,36,0,0
15827,36,0,0
15828,36,0,0
15829,36,0,0
15830,36,0,0
15831,36,0,0
15832,36,0,0
15833,36,0,0
15834,36,0,0
15835,36,0,0
15836,36,0,0
15837,36,0,0
15838,36,0,0
15839,36,0,0
15840,36,0,0
15841,36,0,0
15842,36,0,0
15843,36,0,0
15844,36,0,0
15845,36,0,0
15846,36,0,0
15847,36,0,0
15848,36,0,0
15849,36,0,0
15850,36,0,0
15851,36,0,0
15852,36,0,0
15853,36,0,0
15854,36,0,0
15855,36,0,0
15856,36,0,0
15857,36,0,0
15858,36,0,0
15859,36,0,0
15860,36,0,0
15861,36,0,0
15862,36,0,0
15863,36,0,0
15864,36,0,0
15865,36,0,0
15866,36,0,0
15867,36,0,0
15868,36,0,0
15869,36,0,0
15870,36,0,0
15871,36,0,0
15872,36,0,0
15873,36,0,0
15874,36,0,0
15875,36,0,0
15876,36,0,0
15877,36,0,0
15878,36,0,0
15879,36,0,0
15880,36,0,0
15881,36,0,0
15882,36,0,0
15883,36,0,0
15884,36,0,0
15885,36,0,0
15886,36,0,0
15887,36,0,0
15888,36,0,0
15889,36,0,0
15890,36,0,0
15891,36,0,0
15892,36,0,0
15893,36,0,0
15894,36,0,0
15895,36,0,0
15896,36,0,0
15897,36,0,0
15898,36,0,0
15899,36,0,0
15900,36,0,0
15901,36,0,0
15902,36,0,0
15903,36,0,0
15904,36,0,0
15905,36,0,0
15906,36,0,0
15907,36,0,0
15908,36,0,0
15909,36,0,0
15910,36,0,0
15911,36,0,0
15912,36,0,0
15913,36,0,0
15914,36,0,0
15915,36,0,0
15916,36,0,0
15917,36,0,0
15918,36,0,0
15919,36,0,0
15920,36,0,0
15921,36,0,0
15922,36,0,0
15923,36,0,0
15924,36,0,0
15925,36,0,0
15926,36,0,0
15927,36,0,0
15928,36,0,0
15929,36,0,0
15930,36,0,0
15931,36,0,0
15932,36,0,0
15933,36,0,0
15934,36,0,0
15935,36,0,0
15936,36,0,0
15937,36,0,0
15938,36,0,0
15939,36,0,0
15940,36,0,0
15941,36,0,0
15942,36,0,0
15943,36,0,0
15944,36,0,0
15945,36,0,0
15946,36,0,0
15947,36,0,0
15948,36,0,0
15949,36,0,0
15950,36,0,0
15951,36,0,0
15952,36,0,0
15953,36,0,0
15954,36,0,0
15955,36,0,0
15956,36,0,0
15957,36,0,0
15958,36,0,0
15959,36,0,0
15960,36,0,0
15961,36,0,0
15962,36,0,0
15963,36,0,0
15964,36,0,0
15965,36,0,0
15966,36,0,0
15967,36,0,0
15968,36,0,0
15969,36,0,0
15970,36,0,0
15971,36,0,0
15972,36,0,0
15973,36,0,0
15974,36,0,0
15975,36,0,0
15976,36,0,0
15977,36,0,0
15978,36,0,0
15979,36,0,0
15980,36,0,0
15981,36,0,0
15982,36,0,0
15983,36,0,0
15984,36,0,0
15985,36,0,0
15986,36,0,0
15987,36,0,0
15988,36,0,0
15989,36,0,0
15990,36,0,0
15991,36,0,0
15992,36,0,0
15993,36,0,0
15994,36,0,0
15995,36,0,0
15996,36,0,0
15997,36,0,0
15998,36,0,0
15999,36,0,0
16000,36,0,0
16001,36,0,0
16002,36,0,0
16003,36,0,0
16004,36,0,0
16005,36,0,0
16006,36,0,0
16007,36,0,0
16008,36,0,0
16009,36,0,0
16010,36,0,0
16011,36,0,0
16012,36,0,0
16013,36,0,0
16014,36,0,0
16015,36,0,0
16016,36,0,0
16017,36,0,0
16018,36,0,0
16019,36,0,0
16020,36,0,0
16021,36,0,0
16022,36,0,0
16023,36,0,0
16024,36,0,0
16025,36,0,0
16026,36,0,0
16027,36,0,0
16028,36,0,0
16029,36,0,0
16030,36,0,0
16031,36,0,0
16032,36,0,0
16033,36,0,0
16034,36,0,0
16035,36,0,0
16036,36,0,0
16037,36,0,0
16038,36,0,0
16039,36,0,0
16040,36,0,0
16041,36,0,0
16042,36,0,0
16043,36,0,0
16044,36,0,0
16045,36,0,0
16046,36,0,0
16047,36,0,0
16048,36,0,0
16049,36,0,0
16050,36,0,0
16051,36,0,0
16052,36,0,0
16053,36,0,0
16054,36,0,0
16055,36,0,0
16056,36,0,0
16057,36,0,0
16058,36,0,0
16059,36,0,0
16060,36,0,0
16061,36,0,0
16062,36,0,0
16063,36,0,0
16064,36,0,0
16065,36,0,0
16066,36,0,0
16067,36,0,0
16068,36,0,0
16069,36,0,0
16070,36,0,0
16071,36,0,0
16072,36,0,0
16073,36,0,0
16074,36,0,0
16075,36,0,0
16076,36,0,0
16077,36,0,0
16078,36,0,0
